product_id,SKU,Category,Style,Size
1924,J0148-SET-M,Set,J0148,M
1925,J0340-TP-S,Top,J0340,S
1926,MEN5017-KR-S,kurta,MEN5017,S
1927,JNE3634-KR-S,kurta,JNE3634,S
1928,J0090-TP-S,Top,J0090,S
1929,J0108-SKD-XXXL,Set,J0108,3XL
1930,MEN5025-KR-S,kurta,MEN5025,S
1931,JNE3722-KR-M,kurta,JNE3722,M
1932,JNE3869-DR-XS,Western Dress,JNE3869,XS
1933,MEN5023-KR-XXXL,kurta,MEN5023,3XL
1934,SET378-KR-NP-XL,Set,SET378,XL
1935,J0005-DR-L,Western Dress,J0005,L
1936,J0291-JS-S,Set,J0291,S
1937,J0285-SKD-XXXL,Set,J0285,3XL
1938,JNE3783-KR-XXXL,kurta,JNE3783,3XL
1939,J0215-BL-S,Blouse,J0215,S
1940,JNE3678-TU-XXXL,Top,JNE3678,3XL
1941,JNE3363-KR-1032-XXXL,kurta,JNE3363,3XL
1942,JNE3575-KR-S,kurta,JNE3575,S
1943,JNE3801-KR-XS,kurta,JNE3801,XS
1944,MEN5026-KR-XL,kurta,MEN5026,XL
1945,J0157-DR-XXXL,Western Dress,J0157,3XL
1946,J0328-KR-XXL,kurta,J0328,XXL
1947,JNE3835-KR-L,kurta,JNE3835,L
1948,JNE3553-KR-L,kurta,JNE3553,L
1949,SET128-KR-DH-L,Set,SET128,L
1950,J0100-DR-XXL,Western Dress,J0100,XXL
1951,JNE3764-KR-XXL,kurta,JNE3764,XXL
1952,JNE3291-KR-M,kurta,JNE3291,M
1953,J0179-KR-XXL,kurta,J0179,XXL
1954,JNE1525-KR-UDF19BLACK-XXL,kurta,JNE1525,XXL
1955,NW013-ST-SR-S,Set,NW013,S
1956,JNE3384-KR-XS,kurta,JNE3384,XS
1957,JNE3384-KR-XXXL,kurta,JNE3384,3XL
1958,JNE3697-KR-M,kurta,JNE3697,M
1959,SET405-KR-NP-S,Set,SET405,S
1960,J0007-SKD-L,Set,J0007,L
1961,J0108-SKD-XXL,Set,J0108,XXL
1962,J0158-DR-XXL,Western Dress,J0158,XXL
1963,SET355-KR-PP-XL,Set,SET355,XL
1964,JNE3635-KR-XL,kurta,JNE3635,XL
1965,SET201-KR-NP-A-L,Set,SET201,L
1966,J0215-BL-M,Blouse,J0215,M
1967,NW029-ST-SR-XS,Set,NW029,XS
1968,JNE3579-KR-S,kurta,JNE3579,S
1969,J0041-SET-XXL,Set,J0041,XXL
1970,J0201-TP-XXXL,Top,J0201,3XL
1971,SET217-KR-PP-XS,Set,SET217,XS
1972,JNE3880-DR-M,Western Dress,JNE3880,M
1973,J0012-SKD-XXXL,Set,J0012,3XL
1974,SET341-KR-NP-XXXL,Set,SET341,3XL
1975,J0097-KR-XXL,kurta,J0097,XXL
1976,SET384-KR-NP-XXXL,Set,SET384,3XL
1977,SET389-KR-NP-L,Set,SET389,L
1978,JNE3794-KR-S,kurta,JNE3794,S
1979,JNE3716-KR-XS,kurta,JNE3716,XS
1980,JNE3758-KR-S,kurta,JNE3758,S
1981,J0109-SKD-L,Set,J0109,L
1982,J0219-BL-L,Blouse,J0219,L
1983,MEN5009-KR-L,kurta,MEN5009,L
1984,MEN5028-KR-L,kurta,MEN5028,L
1985,MEN5015-KR-L,kurta,MEN5015,L
1986,J0339-DR-XXXL,Western Dress,J0339,3XL
1987,JNE2113-KR-381-XXL,kurta,JNE2113,XXL
1988,JNE3733-KR-XS,kurta,JNE3733,XS
1989,SET377-KR-NP-XS,Set,SET377,XS
1990,NW032-ST-CP-XL,Set,NW032,XL
1991,JNE3488-KR-S,kurta,JNE3488,S
1992,JNE3866-KR-XXL,kurta,JNE3866,XXL
1993,J0344-TP-XS,Top,J0344,XS
1994,JNE3364-KR-1051-A-XL,kurta,JNE3364,XL
1995,SET269-KR-NP-XL,Set,SET269,XL
1996,SET384-KR-NP-XXL,Set,SET384,XXL
1997,J0281-SKD-XXXL,Set,J0281,3XL
1998,SET058-KR-NP-XXXL,Set,SET058,3XL
1999,SET380-KR-NP-XS,Set,SET380,XS
2000,JNE3413-KR-XL,kurta,JNE3413,XL
2001,JNE1951-KR-155-S,kurta,JNE1951,S
2002,SET287-KR-NP-XS,Set,SET287,XS
2003,JNE3065-KR-M,kurta,JNE3065,M
2004,BTM029-NP-M,Bottom,BTM029,M
2005,BTM031-NP-M,Bottom,BTM031,M
2006,J0401-DR-XXL,Western Dress,J0401,XXL
2007,JNE3373-KR-S,kurta,JNE3373,S
2008,SET405-KR-NP-XL,Set,SET405,XL
2009,MEN5007-KR-XXL,kurta,MEN5007,XXL
2010,JNE3603-KR-L,kurta,JNE3603,L
2011,J0024-KR-XL,kurta,J0024,XL
2012,JNE3694-KR-M,kurta,JNE3694,M
2013,JNE1234-MULTI-KR-032-L,kurta,JNE1234,L
2014,J0081-DR-XL,Western Dress,J0081,XL
2015,J0212-DR-XL,Ethnic Dress,J0212,XL
2016,JNE3698-KR-XL,kurta,JNE3698,XL
2017,J0158-DR-L,Western Dress,J0158,L
2018,SET377-KR-NP-S,Set,SET377,S
2019,J0295-DR-XL,Western Dress,J0295,XL
2020,SET004-KR-SP-S,Set,SET004,S
2021,JNE1525-KR-UDF19BLACK-S,kurta,JNE1525,S
2022,SET279-LC-XXL,Set,SET279,XXL
2023,J0307-TP-XXXL,Top,J0307,3XL
2024,SET384-KR-NP-S,Set,SET384,S
2025,JNE3706-DR-XL,Western Dress,JNE3706,XL
2026,JNE3609-KR-M,kurta,JNE3609,M
2027,SET290-KR-DPT-XXXL,Set,SET290,3XL
2028,JNE3484-KR-S,kurta,JNE3484,S
2029,JNE3255-KR-S,kurta,JNE3255,S
2030,J0240-SKD-XL,Set,J0240,XL
2031,J0106-KR-L,Western Dress,J0106,L
2032,JNE3761-KR-L,kurta,JNE3761,L
2033,JNE3659-TP-N-M,Top,JNE3659,M
2034,JNE3869-DR-L,Western Dress,JNE3869,L
2035,NW001-TP-PJ-L,Set,NW001,L
2036,SET365-KR-NP-XS,Set,SET365,XS
2037,SET290-KR-DPT-S,Set,SET290,S
2038,J0332-DR-S,Western Dress,J0332,S
2039,SET043-KR-NP-S,Set,SET043,S
2040,SET048-KR-NP-S,Set,SET048,S
2041,JNE3437-KR-XS,kurta,JNE3437,XS
2042,J0301-TP-XS,Top,J0301,XS
2043,BTM032-NP-S,Bottom,BTM032,S
2044,SET351-KR-NP-XXXL,Set,SET351,3XL
2045,SET374-KR-NP-XL,Set,SET374,XL
2046,SET341-KR-NP-XXL,Set,SET341,XXL
2047,JNE3728-KR-XL,kurta,JNE3728,XL
2048,J0148-SET-L,Set,J0148,L
2049,JNE3452-KR-L,kurta,JNE3452,L
2050,BTM030-NP-XXL,Bottom,BTM030,XXL
2051,JNE3504-KR-L,kurta,JNE3504,L
2052,J0396-DR-L,Western Dress,J0396,L
2053,J0105-KR-M,Western Dress,J0105,M
2054,J0105-KR-L,Western Dress,J0105,L
2055,JNE3376-KR-XXL,kurta,JNE3376,XXL
2056,JNE3648-TP-N-XXL,Top,JNE3648,XXL
2057,BTM036-PP-L,Bottom,BTM036,L
2058,NW009-ST-CP-XXL,Set,NW009,XXL
2059,MEN5013-KR-XL,kurta,MEN5013,XL
2060,J0333-DR-L,Western Dress,J0333,L
2061,JNE3273-KR-XXXL,kurta,JNE3273,3XL
2062,SET058-KR-NP-XL,Set,SET058,XL
2063,JNE3777-KR-XXXL,kurta,JNE3777,3XL
2064,SET218-KR-NP-XXL,Set,SET218,XXL
2065,SET232-KR-PP-XL,Set,SET232,XL
2066,JNE3407-KR-XL,kurta,JNE3407,XL
2067,JNE3384-KR-XL,kurta,JNE3384,XL
2068,JNE3694-KR-XL,kurta,JNE3694,XL
2069,JNE3042-KR-L,kurta,JNE3042,L
2070,J0277-SKD-S,Set,J0277,S
2071,J0150-KR-XXL,kurta,J0150,XXL
2072,BTM037-PP-XXXL,Bottom,BTM037,3XL
2073,SET233-KR-PP-XS,Set,SET233,XS
2074,JNE3751-KR-XL,kurta,JNE3751,XL
2075,JNE3659-TP-N-XL,Top,JNE3659,XL
2076,JNE3712-TP-N-XL,Top,JNE3712,XL
2077,JNE3563-KR-L,kurta,JNE3563,L
2078,J0124-TP-M,Top,J0124,M
2079,J0220-BL-M,Blouse,J0220,M
2080,J0135-SET-S,Set,J0135,S
2081,J0347-SET-XXXL,Set,J0347,3XL
2082,SET389-KR-NP-XXL,Set,SET389,XXL
2083,JNE3270-KR-M,kurta,JNE3270,M
2084,SET053-KR-NP-XXL,Set,SET053,XXL
2085,MEN5023-KR-L,kurta,MEN5023,L
2086,MEN5019-KR-XXL,kurta,MEN5019,XXL
2087,J0395-DR-L,Western Dress,J0395,L
2088,SET038-KR-PP-S,Set,SET038,S
2089,J0338-DR-S,Western Dress,J0338,S
2090,J0250-SKD-XL,Set,J0250,XL
2091,J0307-TP-M,Top,J0307,M
2092,BL101-M,Blouse,BL101,M
2093,JNE3546-KR-XS,kurta,JNE3546,XS
2094,JNE3751-KR-XS,kurta,JNE3751,XS
2095,JNE3482-KR-S,kurta,JNE3482,S
2096,JNE3861-DR-XXXL,Western Dress,JNE3861,3XL
2097,SET228-KR-PP-A-XXL,Set,SET228,XXL
2098,JNE3730-KR-XXL,kurta,JNE3730,XXL
2099,SET341-KR-NP-S,Set,SET341,S
2100,BTM002-XL,Bottom,BTM002,XL
2101,J0004-SKD-XXL,Set,J0004,XXL
2102,SET224-KR-NP-XL,Set,SET224,XL
2103,SET400-KR-NP-L,Set,SET400,L
2104,SET341-KR-NP-XS,Set,SET341,XS
2105,J0127-SKD-XS,Set,J0127,XS
2106,JNE3702-KR-L,kurta,JNE3702,L
2107,J0086-DR-XS,Ethnic Dress,J0086,XS
2108,J0148-SET-XL,Set,J0148,XL
2109,J0278-SET-M,Set,J0278,M
2110,J0088-TP-XXXL,Top,J0088,3XL
2111,SET358-KR-NP-M,Set,SET358,M
2112,J0082-TP-XXL,Top,J0082,XXL
2113,J0292-TP-XXL,Top,J0292,XXL
2114,NW039-TP-SR-XS,Set,NW039,XS
2115,SET305-KR-DPT-XS,Set,SET305,XS
2116,JNE3885-KR-S,kurta,JNE3885,S
2117,JNE3637-KR-S,kurta,JNE3637,S
2118,JNE3387-KR-M,kurta,JNE3387,M
2119,JNE3643-TP-N-S,Top,JNE3643,S
2120,J0073-KR-M,kurta,J0073,M
2121,J0072-KR-M,kurta,J0072,M
2122,J0026-KR-S,kurta,J0026,S
2123,J0127-SKD-S,Set,J0127,S
2124,SET103-KR-SP-S,Set,SET103,S
2125,SET260-KR-PP-S,Set,SET260,S
2126,JNE3804-KR-L,kurta,JNE3804,L
2127,JNE3720-KR-XXL,kurta,JNE3720,XXL
2128,SET244-KR-NP-S,Set,SET244,S
2129,JNE3708-TU-XL,Top,JNE3708,XL
2130,J0212-DR-M,Ethnic Dress,J0212,M
2131,JNE3862-TU-M,Top,JNE3862,M
2132,JNE3543-KR-XXXL,kurta,JNE3543,3XL
2133,SET227-KR-PP-A-XXXL,Set,SET227,3XL
2134,SET227-KR-PP-A-XS,Set,SET227,XS
2135,MEN5023-KR-XXL,kurta,MEN5023,XXL
2136,JNE3365-KR-1052-XL,kurta,JNE3365,XL
2137,SET405-KR-NP-XXL,Set,SET405,XXL
2138,J0217-BL-XXL,Blouse,J0217,XXL
2139,JNE3695-KR-M,kurta,JNE3695,M
2140,JNE3865-TP-XXL,Top,JNE3865,XXL
2141,J0179-KR-M,kurta,J0179,M
2142,MEN5017-KR-XL,kurta,MEN5017,XL
2143,JNE3439-KR-S,kurta,JNE3439,S
2144,SET037-KR-NP-XL,Set,SET037,XL
2145,J0139-KR-L,kurta,J0139,L
2146,JNE3474-KR-E-XS,kurta,JNE3474,XS
2147,J0224-SKD-M,Set,J0224,M
2148,JNE3668-TP-N-S,Top,JNE3668,S
2149,JNE3655-TP-S,Top,JNE3655,S
2150,SET360-KR-NP-XS,Set,SET360,XS
2151,J0350-SET-XXL,Set,J0350,XXL
2152,J0041-SET-XXXL,Set,J0041,3XL
2153,J0081-DR-M,Western Dress,J0081,M
2154,SET323-KR-NP-S,Set,SET323,S
2155,J0369-SKD-L,Set,J0369,L
2156,SET282-KR-PP-L,Set,SET282,L
2157,J0306-DR-M,Western Dress,J0306,M
2158,JNE3800-KR-L,Western Dress,JNE3800,L
2159,JNE3602-KR-XXXL,kurta,JNE3602,3XL
2160,JNE3457-KR-XXL,kurta,JNE3457,XXL
2161,J0095-SET-XS,Set,J0095,XS
2162,J0190-TP-L,Top,J0190,L
2163,J0284-SKD-L,Set,J0284,L
2164,JNE3818-KR-XL,kurta,JNE3818,XL
2165,SET386-KR-NP-XS,Set,SET386,XS
2166,J0336-TP-XL,Top,J0336,XL
2167,SET401-KR-NP-XL,Set,SET401,XL
2168,J0351-SET-XL,Set,J0351,XL
2169,JNE3781-KR-XL,kurta,JNE3781,XL
2170,JNE3805-KR-XXXL,kurta,JNE3805,3XL
2171,JNE3369-KR-M,kurta,JNE3369,M
2172,JNE3439-KR-XXL,kurta,JNE3439,XXL
2173,J0399-DR-XS,Western Dress,J0399,XS
2174,J0010-LCD-M,Set,J0010,M
2175,JNE3576-KR-XS,kurta,JNE3576,XS
2176,NW020-ST-SR-L,Set,NW020,L
2177,J0402-DR-XL,Western Dress,J0402,XL
2178,JNE3639-TP-N-S,Top,JNE3639,S
2179,JNE3724-KR-L,kurta,JNE3724,L
2180,JNE3609-KR-L,kurta,JNE3609,L
2181,JNE3804-KR-XXXL,kurta,JNE3804,3XL
2182,SET319-KR-NP-XXL,Set,SET319,XXL
2183,J0277-SKD-L,Set,J0277,L
2184,SAR069,Saree,SAR069,Free
2185,JNE3838-KR-L,kurta,JNE3838,L
2186,J0122-TP-XXL,Top,J0122,XXL
2187,JNE3674-TU-XXL,Top,JNE3674,XXL
2188,JNE3775-KR-XS,kurta,JNE3775,XS
2189,JNE3296-KR-L,kurta,JNE3296,L
2190,SET138-KR-PP-XXL,Set,SET138,XXL
2191,JNE2305-KR-533-M,kurta,JNE2305,M
2192,J0252-SKD-L,Set,J0252,L
2193,JNE3294-KR-M,kurta,JNE3294,M
2194,JNE3806-KR-S,kurta,JNE3806,S
2195,SET165-KR-PP-M,Set,SET165,M
2196,JNE3461-KR-S,kurta,JNE3461,S
2197,JNE3578-KR-M,kurta,JNE3578,M
2198,JNE3615-KR-S,kurta,JNE3615,S
2199,JNE3515-KR-M,kurta,JNE3515,M
2200,J0344-TP-S,Top,J0344,S
2201,SET349-KR-NP-M,Set,SET349,M
2202,JNE3753-KR-XXL,kurta,JNE3753,XXL
2203,MEN5010-KR-L,kurta,MEN5010,L
2204,JNE2153-KR-278-A-XXL,kurta,JNE2153,XXL
2205,JNE3797-KR-XL,Western Dress,JNE3797,XL
2206,JNE3707-DR-S,Western Dress,JNE3707,S
2207,SET408-KR-NP-XL,Set,SET408,XL
2208,SET094-KR-NP-XL,Set,SET094,XL
2209,JNE3860-DR-L,Western Dress,JNE3860,L
2210,SET385-KR-NP-L,Set,SET385,L
2211,SET375-KR-NP-M,Set,SET375,M
2212,J0401-DR-M,Western Dress,J0401,M
2213,SET073-KR-SHA-L,Set,SET073,L
2214,JNE3773-KR-XXL,kurta,JNE3773,XXL
2215,J0113-TP-M,Top,J0113,M
2216,SET247-KR-SHA-XL,Set,SET247,XL
2217,JNE3621-KR-XXL,kurta,JNE3621,XXL
2218,JNE3761-KR-M,kurta,JNE3761,M
2219,JNE3408-KR-XXXL,kurta,JNE3408,3XL
2220,JNE3716-KR-XXL,kurta,JNE3716,XXL
2221,SET135-KR-PP-XL,Set,SET135,XL
2222,J0062-DR-S,Western Dress,J0062,S
2223,JNE3554-KR-XL,kurta,JNE3554,XL
2224,SET334-KR-NP-L,Set,SET334,L
2225,JNE3706-DR-M,Western Dress,JNE3706,M
2226,JNE3568-KR-XS,kurta,JNE3568,XS
2227,J0389-TP-M,Top,J0389,M
2228,J0108-SKD-M,Set,J0108,M
2229,J0203-TP-XS,Top,J0203,XS
2230,JNE3365-KR-1052-L,kurta,JNE3365,L
2231,SET333-KR-DPT-S,Set,SET333,S
2232,J0355-KR-S,kurta,J0355,S
2233,BL009-61BLACK-B,Blouse,BL009,Free
2234,JNE1951-KR-155-XXL,kurta,JNE1951,XXL
2235,JNE3443-KR-XL,kurta,JNE3443,XL
2236,SET281-KR-PP-XL,Set,SET281,XL
2237,JNE3486-KR-XL,kurta,JNE3486,XL
2238,SET396-KR-PP-XL,Set,SET396,XL
2239,JNE3758-KR-XXL,kurta,JNE3758,XXL
2240,SET247-KR-SHA-M,Set,SET247,M
2241,BTM008-XL,Bottom,BTM008,XL
2242,BTM029-NP-XL,Bottom,BTM029,XL
2243,SET327-KR-DPT-M,Set,SET327,M
2244,J0351-SET-XXL,Set,J0351,XXL
2245,J0346-SET-XXL,Set,J0346,XXL
2246,J0280-SKD-L,Set,J0280,L
2247,SET323-KR-NP-L,Set,SET323,L
2248,J0353-KR-L,kurta,J0353,L
2249,JNE3610-KR-M,kurta,JNE3610,M
2250,SET337-KR-NP-XS,Set,SET337,XS
2251,SET317-KR-PP-L,Set,SET317,L
2252,NW014-ST-SR-S,Set,NW014,S
2253,SET044-KR-NP-XS,Set,SET044,XS
2254,JNE3479-KR-M,kurta,JNE3479,M
2255,JNE3724-KR-M,kurta,JNE3724,M
2256,JNE3605-KR-XXXL,kurta,JNE3605,3XL
2257,JNE3648-TP-N-XL,Top,JNE3648,XL
2258,JNE3762-KR-XL,kurta,JNE3762,XL
2259,JNE3603-KR-XL,kurta,JNE3603,XL
2260,JNE3068-KR-A-S,kurta,JNE3068,S
2261,JNE3660-TP-N-L,Top,JNE3660,L
2262,J0382-SKD-XS,Set,J0382,XS
2263,JNE3768-KR-S,kurta,JNE3768,S
2264,J0163-SKD-S,Set,J0163,S
2265,J0399-DR-L,Western Dress,J0399,L
2266,SET165-KR-PP-XXL,Set,SET165,XXL
2267,SET328-KR-NP-XXXL,Set,SET328,3XL
2268,SET358-KR-NP-L,Set,SET358,L
2269,J0111-TP-L,Top,J0111,L
2270,SET083-KR-PP-XL,Set,SET083,XL
2271,J0415-DR-S,Western Dress,J0415,S
2272,JNE3415-KR-XS,kurta,JNE3415,XS
2273,JNE3376-KR-L,kurta,JNE3376,L
2274,JNE3644-TP-N-XL,Top,JNE3644,XL
2275,JNE3383-KR-A-XXL,kurta,JNE3383,XXL
2276,JNE3454-KR-XXL,kurta,JNE3454,XXL
2277,J0277-SKD-XXXL,Set,J0277,3XL
2278,SET254-KR-NP-M,Set,SET254,M
2279,SET186-KR-DH-M,Set,SET186,M
2280,J0377-SKD-M,Set,J0377,M
2281,SET233-KR-PP-XL,Set,SET233,XL
2282,J0254-SKD-XXXL,Set,J0254,3XL
2283,J0090-TP-M,Top,J0090,M
2284,SET245-KR-NP-S,Set,SET245,S
2285,J0161-DR-S,Western Dress,J0161,S
2286,JNE3042-KR-XXXL,kurta,JNE3042,3XL
2287,JNE3892-TP-XXXL,Top,JNE3892,3XL
2288,JNE3451-KR-L,kurta,JNE3451,L
2289,JNE3612-KR-L,kurta,JNE3612,L
2290,JNE3790-KR-L,kurta,JNE3790,L
2291,JNE3368-KR-S,kurta,JNE3368,S
2292,J0277-SKD-XXL,Set,J0277,XXL
2293,JNE3471-KR-XL,kurta,JNE3471,XL
2294,SET194-KR-NP-XL,Set,SET194,XL
2295,JNE3714-KR-XXXL,kurta,JNE3714,3XL
2296,JNE3816-KR-XS,kurta,JNE3816,XS
2297,J0234-SKD-XS,Set,J0234,XS
2298,JNE3579-KR-XS,kurta,JNE3579,XS
2299,JNE2205-KR-467-A-M,kurta,JNE2205,M
2300,SET236-KR-PP-M,Set,SET236,M
2301,SET286-KR-NP-M,Set,SET286,M
2302,SET184-KR-PP-L,Set,SET184,L
2303,JNE3728-KR-S,kurta,JNE3728,S
2304,J0239-SKD-XXL,Set,J0239,XXL
2305,JNE3423-KR-S,kurta,JNE3423,S
2306,SET325-KR-NP-M,Set,SET325,M
2307,SET360-KR-NP-L,Set,SET360,L
2308,NW022-TP-PJ-XL,Set,NW022,XL
2309,J0167-KR-XS,kurta,J0167,XS
2310,J0381-SKD-XL,Set,J0381,XL
2311,JNE3655-TP-M,Top,JNE3655,M
2312,J0025-DR-M,Western Dress,J0025,M
2313,JNE3363-KR-1032-XL,kurta,JNE3363,XL
2314,JNE3466-KR-M,kurta,JNE3466,M
2315,JNE3427-KR-S,kurta,JNE3427,S
2316,JNE1906-KR-031-L,kurta,JNE1906,L
2317,JNE3793-KR-XXL,kurta,JNE3793,XXL
2318,JNE3549-KR-L,kurta,JNE3549,L
2319,JNE3638-KR-M,kurta,JNE3638,M
2320,J0379-SKD-S,Set,J0379,S
2321,SET251-KR-PP-M,Set,SET251,M
2322,JNE3786-KR-M,kurta,JNE3786,M
2323,JNE3225-KR-S,kurta,JNE3225,S
2324,SET317-KR-PP-XL,Set,SET317,XL
2325,JNE2170-KR-436-S,kurta,JNE2170,S
2326,J0305-DR-XS,Western Dress,J0305,XS
2327,MEN5029-KR-XXL,kurta,MEN5029,XXL
2328,MEN5014-KR-XXL,kurta,MEN5014,XXL
2329,SET254-KR-NP-XXL,Set,SET254,XXL
2330,JNE3434-KR-XS,kurta,JNE3434,XS
2331,JNE3160-KR-G-L,kurta,JNE3160,L
2332,J0189-TP-M,Top,J0189,M
2333,SET224-KR-NP-XS,Set,SET224,XS
2334,J0207-DR-S,Western Dress,J0207,S
2335,JNE3504-KR-XS,kurta,JNE3504,XS
2336,JNE3651-TP-N-XL,Top,JNE3651,XL
2337,JNE3735-KR-XS,kurta,JNE3735,XS
2338,JNE3605-KR-M,kurta,JNE3605,M
2339,J0376-SKD-XS,Set,J0376,XS
2340,JNE3718-KR-XS,kurta,JNE3718,XS
2341,JNE3484-KR-M,kurta,JNE3484,M
2342,JNE3408-KR-XXL,kurta,JNE3408,XXL
2343,J0098-TP-XXXL,Top,J0098,3XL
2344,NW002-TP-PJ-L,Set,NW002,L
2345,J0124-TP-XL,Top,J0124,XL
2346,JNE3480-KR-XL,kurta,JNE3480,XL
2347,JNE3432-KR-XL,kurta,JNE3432,XL
2348,JNE3516-KR-E-XL,kurta,JNE3516,XL
2349,J0243-DR-M,Ethnic Dress,J0243,M
2350,JNE3835-KR-XXL,kurta,JNE3835,XXL
2351,JNE3288-KR-S,kurta,JNE3288,S
2352,JNE3716-KR-S,kurta,JNE3716,S
2353,SET044-KR-NP-M,Set,SET044,M
2354,JNE3870-DR-M,Western Dress,JNE3870,M
2355,J0150-KR-XXXL,kurta,J0150,3XL
2356,SET144-KR-NP-XS,Set,SET144,XS
2357,J0416-DR-XXL,Western Dress,J0416,XXL
2358,JNE3627-KR-XL,kurta,JNE3627,XL
2359,JNE1408-GREY-KR-UDF19-XXXL,kurta,JNE1408,3XL
2360,JNE3288-KR-XS,kurta,JNE3288,XS
2361,J0009-SKD-XXXL,Set,J0009,3XL
2362,JNE3741-KR-S,kurta,JNE3741,S
2363,JNE3804-KR-S,kurta,JNE3804,S
2364,JNE3435-KR-XS,kurta,JNE3435,XS
2365,SET116-KR-NP-XS,Set,SET116,XS
2366,J0397-DR-XL,Western Dress,J0397,XL
2367,JNE3606-KR-L,kurta,JNE3606,L
2368,J0039-SET-S,Set,J0039,S
2369,SET240-KR-PP-XS,Set,SET240,XS
2370,JNE3422-KR-S,kurta,JNE3422,S
2371,SET276-KR-PP-XXL,Set,SET276,XXL
2372,JNE3715-KR-XL,kurta,JNE3715,XL
2373,JNE3487-KR-XL,kurta,JNE3487,XL
2374,J0187-KR-XS,kurta,J0187,XS
2375,J0002-SKD-L,Set,J0002,L
2376,JNE3776-KR-XL,kurta,JNE3776,XL
2377,SET243-KR-PP-XL,Set,SET243,XL
2378,SET290-KR-DPT-XXL,Set,SET290,XXL
2379,J0013-SKD-S,Set,J0013,S
2380,NW008-ST-CP-XS,Set,NW008,XS
2381,J0081-DR-XXL,Western Dress,J0081,XXL
2382,SET364-KR-NP-M,Set,SET364,M
2383,SET375-KR-NP-XXXL,Set,SET375,3XL
2384,J0370-SKD-XXXL,Set,J0370,3XL
2385,J0110-SKD-M,Set,J0110,M
2386,JNE3504-KR-XXL,kurta,JNE3504,XXL
2387,MEN5025-KR-XL,kurta,MEN5025,XL
2388,JNE3619-KR-XL,kurta,JNE3619,XL
2389,JNE3344-KR-L,kurta,JNE3344,L
2390,JNE3689-TU-XXXL,Top,JNE3689,3XL
2391,J0354-KR-M,kurta,J0354,M
2392,JNE3689-TU-S,Top,JNE3689,S
2393,SET249-KR-NP-M,Set,SET249,M
2394,JNE3671-TU-XS,Top,JNE3671,XS
2395,NW012-TP-PJ-S,Set,NW012,S
2396,SET240-KR-PP-XL,Set,SET240,XL
2397,JNE3863-TU-M,Top,JNE3863,M
2398,JNE3459-KR-XS,kurta,JNE3459,XS
2399,MEN5004-KR-M,kurta,MEN5004,M
2400,J0092-SET-M,Set,J0092,M
2401,JNE3628-KR-XXXL,kurta,JNE3628,3XL
2402,JNE3575-KR-XXXL,kurta,JNE3575,3XL
2403,MEN5005-KR-XXL,kurta,MEN5005,XXL
2404,JNE3736-KR-L,kurta,JNE3736,L
2405,SET186-KR-DH-XS,Set,SET186,XS
2406,JNE3291-KR-S,kurta,JNE3291,S
2407,JNE3666-TP-XL,Top,JNE3666,XL
2408,JNE3717-KR-XL,kurta,JNE3717,XL
2409,BTM029-NP-XXL,Bottom,BTM029,XXL
2410,BTM021-B-XXL,Bottom,BTM021,XXL
2411,MEN5015-KR-M,kurta,MEN5015,M
2412,J0351-SET-S,Set,J0351,S
2413,SET253-KR-NP-XXL,Set,SET253,XXL
2414,J0134-SET-XL,Set,J0134,XL
2415,SET433-KR-NP-L,Set,SET433,L
2416,J0124-TP-S,Top,J0124,S
2417,SET310-KR-NP-L,Set,SET310,L
2418,JNE3727-KR-L,kurta,JNE3727,L
2419,J0415-DR-XXL,Western Dress,J0415,XXL
2420,J0396-DR-XXL,Western Dress,J0396,XXL
2421,JNE1977-KR-237-XXL,kurta,JNE1977,XXL
2422,J0034-SET-XXXL,Set,J0034,3XL
2423,JNE3400-KR-S,kurta,JNE3400,S
2424,SET265-KR-NP-XXXL,Set,SET265,3XL
2425,JNE2049-KR-351-S,kurta,JNE2049,S
2426,BTM040-PP-S,Bottom,BTM040,S
2427,J0402-DR-XXL,Western Dress,J0402,XXL
2428,SET356-KR-NP-S,Set,SET356,S
2429,SET197-KR-NP-XXXL,Set,SET197,3XL
2430,JNE3710-DR-XS,Western Dress,JNE3710,XS
2431,J0209-DR-XXXL,Ethnic Dress,J0209,3XL
2432,BTM002-B-M,Bottom,BTM002,M
2433,JNE3714-KR-S,kurta,JNE3714,S
2434,SET289-KR-NP-XXXL,Set,SET289,3XL
2435,SET349-KR-NP-XXL,Set,SET349,XXL
2436,JNE3805-KR-XXL,kurta,JNE3805,XXL
2437,SET377-KR-NP-XXL,Set,SET377,XXL
2438,J0106-KR-XXXL,Western Dress,J0106,3XL
2439,SET287-KR-NP-S,Set,SET287,S
2440,JNE3573-KR-XS,kurta,JNE3573,XS
2441,J0148-SET-XXL,Set,J0148,XXL
2442,JNE2009-KR-310-M,kurta,JNE2009,M
2443,JNE3702-KR-M,kurta,JNE3702,M
2444,NW014-ST-SR-L,Set,NW014,L
2445,JNE3881-DR-L,Western Dress,JNE3881,L
2446,SET240-KR-PP-XXL,Set,SET240,XXL
2447,JNE3683-TU-XS,Top,JNE3683,XS
2448,JNE3488-KR-XXL,kurta,JNE3488,XXL
2449,SET343-KR-NP-XS,Set,SET343,XS
2450,JNE3480-KR-XXL,kurta,JNE3480,XXL
2451,JNE3638-KR-XXXL,kurta,JNE3638,3XL
2452,JNE3739-KR-XXXL,kurta,JNE3739,3XL
